"Student_Code","Semester","major_name","Major_ID","Campus_Code","term_name","Term_ID","Status"
"PH40713","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40713","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40713","3","Lập trình Web","33","ph","Fall 2023","55","THO"
"PH40721","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40721","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40721","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40721","3","Lập trình Web","33","ph","Fall 2023","55","THO"
"PH40724","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40724","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40724","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40728","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH40728","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH40728","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH40735","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40735","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40735","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40735","3","Phát triển phần mềm","28","ph","Fall 2023","55","TN"
"PH40735","3","Phát triển phần mềm","28","ph","Spring 2024","58","HL"
"PH40737","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH40737","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH40737","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH40739","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40739","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40739","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40745","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40745","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40745","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40746","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40746","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40746","2","Lập trình Web","33","ph","Summer 2023","52","HL"
"PH40746","3","Lập trình Web","33","ph","Fall 2023","55","HDI"
"PH40746","3","Lập trình Web","33","ph","Spring 2024","58","HL"
"PH40749","1","Lập trình mobile","30","ph","Fall 2022","50","HDI"
"PH40749","2","Lập trình mobile","30","ph","Spring 2023","51","HDI"
"PH40749","3","Lập trình mobile","30","ph","Summer 2023","52","HDI"
"PH40750","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40750","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40750","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40751","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40751","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40751","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40752","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40752","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40752","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40754","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH40754","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH40754","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH40757","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH40757","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH40757","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH40765","1","Thiết kế đồ họa","46","ph","Fall 2022","50","HDI"
"PH40765","1","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40765","2","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40765","3","Lập trình Web","33","ph","Fall 2023","55","HDI"
"PH40768","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40768","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40768","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40777","1","Lập trình mobile","30","ph","Fall 2022","50","HDI"
"PH40777","2","Lập trình mobile","30","ph","Spring 2023","51","HDI"
"PH40777","3","Lập trình mobile","30","ph","Summer 2023","52","HDI"
"PH40779","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40779","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40779","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40784","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40784","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40784","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40785","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40785","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40785","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40790","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40790","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40790","2","Lập trình Web","33","ph","Summer 2023","52","TN"
"PH40790","3","Lập trình Web","33","ph","Fall 2023","55","HDI"
"PH40790","3","Lập trình Web","33","ph","Spring 2024","58","THO"
"PH40792","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH40792","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH40792","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH40794","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40794","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40794","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40795","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40795","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40795","2","Lập trình Web","33","ph","Summer 2023","52","TN"
"PH40795","2","Lập trình Web","33","ph","Fall 2023","55","TN"
"PH40795","3","Lập trình Web","33","ph","Spring 2024","58","HDI"
"PH40798","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40798","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40798","2","Phát triển phần mềm","28","ph","Summer 2023","52","TN"
"PH40798","2","Phát triển phần mềm","28","ph","Fall 2023","55","CHO"
"PH40798","3","Phát triển phần mềm","28","ph","Spring 2024","58","HDI"
"PH40799","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40799","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40799","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40801","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH40801","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH40801","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH40818","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40818","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40818","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40819","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40819","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40819","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40824","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40824","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40824","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40832","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40832","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40832","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40836","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40836","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40836","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40837","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40837","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40837","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40846","1","Lập trình mobile","30","ph","Fall 2022","50","HDI"
"PH40846","2","Lập trình mobile","30","ph","Spring 2023","51","HDI"
"PH40846","3","Lập trình mobile","30","ph","Summer 2023","52","HDI"
"PH40846","3","Lập trình mobile","30","ph","Fall 2023","55","THO"
"PH40848","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40848","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40848","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40852","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40852","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40852","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40857","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40857","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40857","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40862","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40862","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40862","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40863","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40863","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40863","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40872","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40872","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40872","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40891","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40891","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40891","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40892","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40892","2","Phát triển phần mềm","29","ph","Spring 2023","51","HDI"
"PH40892","3","Phát triển phần mềm","29","ph","Summer 2023","52","HDI"
"PH40917","1","Lập trình mobile","30","ph","Fall 2022","50","HDI"
"PH40917","2","Lập trình mobile","30","ph","Spring 2023","51","HDI"
"PH40917","3","Lập trình mobile","30","ph","Summer 2023","52","HDI"
"PH40919","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40919","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40919","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40927","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40927","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40927","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40927","3","Lập trình Web","33","ph","Fall 2023","55","TN"
"PH40932","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40932","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40932","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40932","3","Phát triển phần mềm","28","ph","Fall 2023","55","THO"
"PH40935","1","Lập trình mobile","30","ph","Fall 2022","50","HDI"
"PH40935","2","Lập trình mobile","30","ph","Spring 2023","51","HDI"
"PH40935","3","Lập trình mobile","30","ph","Summer 2023","52","HDI"
"PH40941","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40941","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40941","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40942","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40942","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40942","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40945","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40945","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40945","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40947","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40947","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40947","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40951","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40951","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40951","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40958","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40958","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40958","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40961","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40961","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40961","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40962","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40962","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40962","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40963","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH40963","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH40963","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH40964","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH40964","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH40964","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH40969","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40969","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40969","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40973","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40973","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40973","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40976","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
"PH40976","2","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH40976","3","Phát triển phần mềm","28","ph","Summer 2023","52","HDI"
"PH40977","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40977","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40977","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40977","3","Lập trình Web","33","ph","Fall 2023","55","TN"
"PH40977","3","Lập trình Web","33","ph","Spring 2024","58","TN"
"PH40984","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH40984","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH40984","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH40987","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40987","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40987","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40991","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40991","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40991","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40994","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH40994","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH40994","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH40998","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH40998","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH40998","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH41004","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH41004","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH41004","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH41004","3","Lập trình Web","33","ph","Fall 2023","55","THO"
"PH41011","1","Công nghệ kỹ thuật điều khiển và tự động hóa","44","ph","Fall 2022","50","HDI"
"PH41011","1","Phát triển phần mềm","28","ph","Spring 2023","51","HDI"
"PH41011","2","Phát triển phần mềm","29","ph","Summer 2023","52","HDI"
"PH41011","3","Phát triển phần mềm","29","ph","Fall 2023","55","HDI"
"PH41013","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH41013","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH41013","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH41021","1","Ứng dụng phần mềm","34","ph","Fall 2022","50","HDI"
"PH41021","2","Ứng dụng phần mềm","34","ph","Spring 2023","51","HDI"
"PH41021","3","Ứng dụng phần mềm","34","ph","Summer 2023","52","HDI"
"PH41024","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH41024","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH41024","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH41025","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH41025","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH41025","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH41026","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH41026","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH41026","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH41028","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH41028","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH41028","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH41032","1","Lập trình Web","33","ph","Fall 2022","50","HDI"
"PH41032","2","Lập trình Web","33","ph","Spring 2023","51","HDI"
"PH41032","3","Lập trình Web","33","ph","Summer 2023","52","HDI"
"PH41033","1","Phát triển phần mềm","28","ph","Fall 2022","50","HDI"
