"major","specialized_major","curriculum_id","period_name","subject_name","subject_code","num_of_credit"
"Công nghệ thông tin","Lập trình mobile","452","HK 3","Tiếng Anh 2.1","ENT2126","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 3","Cơ sở dữ liệu","COM2012","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 3","Kỹ năng phát triển bản thân","PDP103","2"
"Công nghệ thông tin","Lập trình mobile","452","HK 3","Lập trình Android 2","AND102","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 4","Tiếng Anh 2.2","ENT2226","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 4","Lập trình cơ sở với JavaScript","WEB1043","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 4","Dự án 1 (LTMT)","PRO1121","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 4","Lập trình Javascript nâng cao","WEB2062","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 4","Nhập môn kỹ thuật phần mềm","SOF102","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 4","Lập trình Android với Rest API","AND103","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 5","Lập trình Mobile đa nền tảng 2","CRO102","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 5","Quản lý dự án với Agile","PMA101","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 5","Lập trình Android với Kotlin","KOT104","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 5","Lập trình Mobile đa nền tảng 1","CRO101","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 5","Khởi sự doanh nghiệp","SYB3012","3"
"Công nghệ thông tin","Lập trình mobile","452","HK 5","Kỹ năng làm việc","PDP104","2"
"Công nghệ thông tin","Lập trình mobile","452","HK 6","Dự án tốt nghiệp (Cross-platform)","PRO226","5"
"Công nghệ thông tin","Lập trình mobile","452","HK 6","Pháp luật","VIE1026","2"
"Công nghệ thông tin","Lập trình mobile","452","HK 6","Giáo dục quốc phòng","VIE104","4"
"Công nghệ thông tin","Lập trình mobile","452","HK 6","Thực tập tốt nghiệp (LTMO)","PRO135","5"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 1","Tin học","COM1071","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 1","Giáo dục thể chất - Vovinam","VIE103","2"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 1","Nhập môn lập trình","COM108","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 1","Nhập môn Công nghệ thông tin","ITI101","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 1","Kỹ năng học tập","PDP102","2"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 1","Tiếng Anh 1.1","ENT1127","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 2","Quản trị cơ sở dữ liệu với SQL Server","COM2034","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 2","Lập trình Java 1","MOB1014","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 2","Tiếng Anh 1.2","ENT1226","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 2","Cơ sở dữ liệu","COM2012","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 2","Chính trị","VIE1016","4"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 2","Lập trình Java 2","MOB1023","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 3","Kỹ năng phát triển bản thân","PDP103","2"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 3","Dự án mẫu (UDPM-Java)","SOF2041","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 3","Lập trình cơ sở với JavaScript","WEB1043","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 3","Dự án 1 (UDPM-Java)","PRO1041","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 3","Tiếng Anh 2.1","ENT2126","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 3","Xây dựng trang Web","WEB1013","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 4","Lập trình Java 4","SOF3011","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 4","Nhập môn kỹ thuật phần mềm","SOF102","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 4","Kiểm thử cơ bản","SOF3031","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 4","Lập trình Java 3","SOF203","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 4","Tiếng Anh 2.2","ENT2226","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 4","Front-End Frameworks","WEB207","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 5","Lập trình Java 5","SOF3021","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 5","Khởi sự doanh nghiệp","SYB3012","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 5","Kỹ năng làm việc","PDP104","2"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 5","Quản lý dự án với Agile","PMA101","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 5","Kiểm thử nâng cao","SOF304","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 5","Lập trình Java 6","SOF306","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 6","Giáo dục quốc phòng","VIE104","4"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 6","Dự án tốt nghiệp (UDPM-Spring Boot)","PRO2112","5"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 6","Thực tập tốt nghiệp (UDPM)","PRO115","5"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ Java)","454","HK 6","Pháp luật","VIE1026","2"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 1","Nhập môn Công nghệ thông tin","ITI101","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 1","Kỹ năng học tập","PDP102","2"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 1","Tiếng Anh 1.1","ENT1127","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 1","Tin học","COM1071","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 1","Giáo dục thể chất - Vovinam","VIE103","2"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 1","Nhập môn lập trình","COM108","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 2","Chính trị","VIE1016","4"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 2","Cơ sở dữ liệu","COM2012","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 2","Lập trình C# 2","NET102","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 2","Quản trị cơ sở dữ liệu với SQL Server","COM2034","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 2","Tiếng Anh 1.2","ENT1226","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 2","Lập trình C# 1","NET101","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 3","Dự án 1 (UDPM-.NET)","PRO131","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 3","Xây dựng trang Web","WEB1013","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 3","Tiếng Anh 2.1","ENT2126","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 3","Dự án mẫu (UDPM.NET)","SOF205","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 3","Kỹ năng phát triển bản thân","PDP103","2"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 3","Lập trình cơ sở với JavaScript","WEB1043","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 4","Lập trình C# 3","NET103","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 4","Tiếng Anh 2.2","ENT2226","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 4","Front-End Frameworks","WEB207","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 4","Lập trình C# 4","NET104","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 4","Nhập môn kỹ thuật phần mềm","SOF102","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 4","Kiểm thử cơ bản","SOF3031","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 5","Quản lý dự án với Agile","PMA101","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 5","Kiểm thử nâng cao","SOF304","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 5","Lập trình C#6","NET106","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 5","Lập trình C# 5","NET105","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 5","Khởi sự doanh nghiệp","SYB3012","3"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 5","Kỹ năng làm việc","PDP104","2"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 6","Thực tập tốt nghiệp (UDPM)","PRO115","5"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 6","Pháp luật","VIE1026","2"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 6","Giáo dục quốc phòng","VIE104","4"
"Công nghệ thông tin","Phát triển phần mềm(Phát triển phần mềm sử dụng Công nghệ .NET)","455","HK 6","Dự án tốt nghiệp (UDPM-.NET Core)","PRO219","5"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 1","Giáo dục thể chất - Vovinam","VIE103","2"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 1","Tin học","COM1071","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 1","Nhập môn lập trình","COM108","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 1","Nhập môn Công nghệ thông tin","ITI101","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 1","Tiếng Anh 1.1","ENT1127","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 1","Kỹ năng học tập","PDP102","2"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 2","Thiết kế trang Web","WEB107","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 2","Thiết kế hình ảnh với Photoshop","MUL1014","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 2","Tiếng Anh 1.2","ENT1226","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 2","Hệ quản trị CSDL","SOA101","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 2","Chính trị","VIE1016","4"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 2","Thiết kế minh họa với Illustrator","MUL1024","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 3","Hệ quản trị nội dung","SOA102","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 3","Kỹ năng phát triển bản thân","PDP103","2"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 3","Quản trị website","WEB1022","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 3","Dự án 1 (UDPM)","SOA103","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 3","Marketing trên Internet","WEB2053","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 3","Tiếng Anh 2.1","ENT2126","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 4","Thiết lập và quản trị mạng máy tính","SOA203","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 4","Kiểm thử cơ bản","SOF3031","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 4","Phần mềm miễn phí và mã nguồn mở","SOA204","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 4","Cài đặt và bảo trì phần cứng","SOA201","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 4","Tiếng Anh 2.2","ENT2226","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 4","Cài đặt và bảo trì phần mềm","SOA202","3"
"Công nghệ thông tin","Ứng dụng phần mềm","456","HK 5","Điện toán đám mây","SOA206","3"
